"","parameter","ess","esspersec","mean","HMDmin","HMDmax","time","nitetations","irep"
"302","DQ164193_Cb_2002_VelocLon",142.933763576655,4.27215153681019,13.0017135582686,7.248905,18.89679,33.4693,1e+07,5.5
"303","DQ164194_Cb_2001_VelocLat",831.728222848772,24.8523727625908,0.00163735834535627,-2.228046,2.094568,33.4693,1e+07,5.5
"304","DQ164194_Cb_2001_VelocLon",759.266778900493,22.6987562543936,0.842025408174473,-3.964909,5.778468,33.4693,1e+07,5.5
"305","DQ164195_Cx_2002_VelocLat",234.446051024064,7.00899955345526,0.652717972573363,-2.060588,3.383709,33.4693,1e+07,5.5
"306","DQ164195_Cx_2002_VelocLon",292.156256586749,8.73223955426302,8.4169300106737,2.474696,14.42329,33.4693,1e+07,5.5
"307","DQ164196_Hs_2002_VelocLat",191.632294137876,5.72940389328516,-2.59733194451165,-5.414014,0.14443066,33.4693,1e+07,5.5
"308","DQ164196_Hs_2002_VelocLon",205.82867837996,6.15323403507856,6.02738170369367,0.00441680000000004,12.11211,33.4693,1e+07,5.5
"309","DQ164197_Hs_2002_VelocLat",191.632294137876,5.72940389328516,-2.59733194451165,-5.414014,0.14443066,33.4693,1e+07,5.5
"310","DQ164197_Hs_2002_VelocLon",205.82867837996,6.15323403507856,6.02738170369367,0.00441680000000004,12.11211,33.4693,1e+07,5.5
"311","DQ164198_Hs_2002_VelocLat",375.968474636588,11.2328801973848,-2.83575069419645,-6.250458,0.54394716,33.4693,1e+07,5.5
"312","DQ164198_Hs_2002_VelocLon",404.04683159888,12.0730758755938,-3.81533586654717,-11.57021,3.830815,33.4693,1e+07,5.5
"313","DQ164199_Hs_2003_VelocLat",521.166298519669,15.5798388183324,-2.21165459273385,-5.142895,0.8003022,33.4693,1e+07,5.5
"314","DQ164199_Hs_2003_VelocLon",468.505797282256,13.9991043425677,-2.61311744619834,-9.158437,3.915727,33.4693,1e+07,5.5
"315","DQ164200_Hs_2002_VelocLat",205.15612218023,6.13376298985183,-0.00739874536508327,-2.833422,2.700913,33.4693,1e+07,5.5
"316","DQ164200_Hs_2002_VelocLon",338.308292331174,10.1114816729717,-1.73480216272697,-7.595407,4.163749,33.4693,1e+07,5.5
"317","DQ164201_Hs_2004_VelocLat",794.13425043286,23.7275028408177,-0.391236545910544,-2.422074,1.561895,33.4693,1e+07,5.5
"318","DQ164201_Hs_2004_VelocLon",764.156560585127,22.8286806390319,-2.74993416284317,-7.137177,1.608587,33.4693,1e+07,5.5
"319","DQ164202_Hs_2002_VelocLat",635.479174260494,18.9968291051198,1.82679153315528,-1.31122,4.963218,33.4693,1e+07,5.5
"320","DQ164202_Hs_2002_VelocLon",702.023117326225,20.9686112275924,-2.11296094902309,-9.110541,4.541233,33.4693,1e+07,5.5
"321","DQ164203_Ph_2003_VelocLat",492.254906681364,14.7144908547059,1.04805038937325,-1.864623,3.890243,33.4693,1e+07,5.5
"322","DQ164203_Ph_2003_VelocLon",589.371446267452,17.6244518801214,-4.05824251163274,-10.70213,2.194009,33.4693,1e+07,5.5
"323","DQ164204_Bj_2003_VelocLat",574.654551332664,17.18175393271,1.72453914398213,-0.9946091,4.470524,33.4693,1e+07,5.5
"324","DQ164204_Bj_2003_VelocLon",684.108354553488,20.4421167425801,-2.91609588023973,-8.927421,3.241959,33.4693,1e+07,5.5
"325","DQ164205_Hs_2002_VelocLat",374.221387518868,11.1809019619879,-2.83557660988901,-6.229423,0.561924,33.4693,1e+07,5.5
"326","DQ164205_Hs_2002_VelocLon",404.155250856737,12.0764328636069,-3.81561752834528,-11.64149,3.768711,33.4693,1e+07,5.5
"327","DQ164206_Cc_2004_VelocLat",819.525065790396,24.4840579324945,-3.58914764959134,-6.785775,-0.3930211,33.4693,1e+07,5.5
"328","DQ164206_Cc_2004_VelocLon",727.264471936563,21.7185786903106,-7.00589619829301,-13.8246,0.37460568,33.4693,1e+07,5.5
"329","DQ176637_Qq_2002_VelocLat",200.511038625536,5.99517024344447,-1.39536517336437,-3.968334,1.26154,33.4693,1e+07,5.5
"330","DQ176637_Qq_2002_VelocLon",220.245697494657,6.58236553999208,-1.18535648206437,-7.233467,4.645483,33.4693,1e+07,5.5
"331","DQ431693WG020_Hs_2003.60_VelocLat",616.763615604683,18.433518480874,-0.991715393910877,-3.998329,2.197976,33.4693,1e+07,5.5
"332","DQ431693WG020_Hs_2003.60_VelocLon",723.129538830395,21.617163571566,-4.42489720497747,-11.43601,2.391465,33.4693,1e+07,5.5
"333","DQ431694WG022_Hs_2003.62_VelocLat",335.387255434972,10.0186096208945,-2.01783660440178,-4.498119,0.3994345,33.4693,1e+07,5.5
"334","DQ431694WG022_Hs_2003.62_VelocLon",274.774745242235,8.2083318570222,4.26467604959467,-1.58614,9.597401,33.4693,1e+07,5.5
"335","DQ431695WG082_Hs_2003_VelocLat",527.930551031561,15.7761008244078,1.21540655136393,-1.388547,3.914456,33.4693,1e+07,5.5
"336","DQ431695WG082_Hs_2003_VelocLon",460.410090074867,13.7561992723868,-1.06315314865028,-6.969675,4.98238,33.4693,1e+07,5.5
"337","DQ431696WG104_Hs_2003.70_VelocLat",684.536519476075,20.4579682930633,1.6226231788344,-1.414148,4.563661,33.4693,1e+07,5.5
"338","DQ431696WG104_Hs_2003.70_VelocLon",662.019953513308,19.7779258377385,-0.0113274318358713,-6.760622,7.073729,33.4693,1e+07,5.5
"339","DQ431697WG113_Hs_2003.56_VelocLat",876.608226387446,26.1895511316461,-0.795192575218313,-3.368237,1.940248,33.4693,1e+07,5.5
"340","DQ431697WG113_Hs_2003.56_VelocLon",848.927909522353,25.367995051211,-0.473436027027414,-6.334525,5.219685,33.4693,1e+07,5.5
"341","DQ431698WG120_Hs_2003.65_VelocLat",569.854938448437,17.0278785365322,-5.25004482811321,-8.113651,-2.37299,33.4693,1e+07,5.5
"342","DQ431698WG120_Hs_2003.65_VelocLon",692.290663123739,20.6843187345507,1.27859384508657,-5.14068,7.645279,33.4693,1e+07,5.5
"343","DQ431699WG124_Hs_2003.73_VelocLat",725.312303493622,21.6812858603576,-2.92564624469534,-6.04899,0.0117902362,33.4693,1e+07,5.5
"344","DQ431699WG124_Hs_2003.73_VelocLon",753.554926314437,22.5220485674658,2.72733167673026,-4.274419,9.185547,33.4693,1e+07,5.5
"345","DQ431700WG213_Hs_2004_VelocLat",204.120494345416,6.09598753524004,4.28298387436182,2.390577,6.001337,33.4693,1e+07,5.5
"346","DQ431700WG213_Hs_2004_VelocLon",268.06789899919,8.00866075726374,-7.88108386215649,-12.23787,-3.703613,33.4693,1e+07,5.5
"347","DQ431701WG214_Hs_2004.53_VelocLat",765.907794496813,22.8842501460054,0.272549293311421,-2.712755,3.219398,33.4693,1e+07,5.5
"348","DQ431701WG214_Hs_2004.53_VelocLon",792.784452831527,23.6866296346953,-9.32855206884573,-15.84865,-2.612119,33.4693,1e+07,5.5
"349","DQ431702WG216_Hs_2004.57_VelocLat",848.547238646835,25.3555531668079,2.47926201257603,0.5709493,4.385139,33.4693,1e+07,5.5
"350","DQ431702WG216_Hs_2004.57_VelocLon",850.458431113427,25.4143334015788,0.663249956251343,-3.730354,4.845102,33.4693,1e+07,5.5
"351","DQ431703WG218_Hs_2004.57_VelocLat",792.236950656259,23.6714891198972,0.255438109845505,-2.45646,3.038128,33.4693,1e+07,5.5
"352","DQ431703WG218_Hs_2004.57_VelocLon",791.676877582319,23.6558892448692,-8.57490645610655,-14.74785,-2.418618,33.4693,1e+07,5.5
"353","DQ431704WG219_Hs_2004.57_VelocLat",816.237261179045,24.3848046667446,2.50349890690466,0.5678607,4.421834,33.4693,1e+07,5.5
